9:35:45.55	0.0740
9:35:45.66	0.3843
9:35:46.04	0.4143
9:35:46.43	0.4603
9:35:46.92	1.0519
9:35:46.92	0.0187
9:35:47.97	0.5339
9:35:48.51	0.0694
9:35:48.57	0.0939
9:35:48.68	0.4286
9:35:49.12	0.1697
9:35:49.28	0.2736
9:35:49.56	0.0571
9:35:49.61	0.1634
9:35:49.78	0.6398
9:35:50.44	0.2545
9:35:50.66	0.2956
9:35:50.99	0.1303
9:35:51.10	0.0907
9:35:51.21	0.0505
9:35:51.26	0.1543
9:35:51.26	0.0170
9:35:51.43	0.1583
9:35:51.59	0.7760
9:35:52.36	0.1636
9:35:52.52	0.4804
9:35:53.02	0.1263
9:35:53.02	0.0193
9:35:53.13	0.0743
9:35:53.24	0.4056
9:35:53.62	0.1364
9:35:53.79	0.1891
9:35:53.95	0.0821
9:35:54.06	0.3215
9:35:54.39	0.0320
9:35:54.39	0.0173
9:35:54.45	0.0789
9:35:54.50	0.3576
9:35:54.89	0.0762
9:35:54.94	0.1276
9:35:55.05	0.0109
9:35:55.11	0.2605
9:35:55.11	0.0399
9:35:55.38	1.8963
9:35:57.30	0.0613
9:35:57.36	0.2079
9:35:57.58	0.3681
9:35:57.91	0.1948
9:35:58.13	0.1178
9:35:58.24	0.2517
9:35:58.51	0.3679
9:35:58.84	0.1351
9:35:59.01	0.3197
9:35:59.34	0.0444
9:35:59.39	0.0292
9:35:59.39	0.0228
9:35:59.39	0.0181
9:35:59.39	0.0031
9:35:59.44	0.2635
9:35:59.72	0.1042
9:35:59.83	0.3649
9:36:00.16	0.3329
9:36:00.49	0.0011
9:36:00.54	0.1020
9:36:00.54	0.0472
9:36:00.65	0.2534
9:36:00.93	0.2472
9:36:01.15	0.0832
9:36:01.26	0.2918
9:36:01.53	0.1187
9:36:01.70	0.0770
9:36:01.75	0.2439
9:36:01.97	0.7095
9:36:02.69	0.2478
9:36:02.96	0.2368
9:36:03.18	0.4507
9:36:03.18	0.0055
9:36:03.67	0.5228
9:36:04.17	0.1665
9:36:04.33	0.0490
9:36:04.39	0.8076
9:36:05.21	0.0554
9:36:05.21	0.0158
9:36:05.27	0.1450
9:36:05.43	0.0917
9:36:05.54	0.1311
9:36:05.65	0.0298
9:36:05.71	0.0898
9:36:05.76	0.0172
9:36:05.82	0.0557
9:36:05.87	0.4192
9:36:06.26	0.0384
9:36:06.31	0.2206
9:36:06.53	0.0478
9:36:06.59	0.3425
9:36:06.91	0.1992
9:36:07.13	0.0661
9:36:07.19	0.0567
9:36:07.24	0.2111
9:36:07.46	0.1216
9:36:07.57	0.0275
9:36:07.63	0.4734
9:36:08.07	0.0394
9:36:08.12	0.0373
9:36:08.18	0.6143
9:36:08.78	0.1526
9:36:08.95	1.0137
9:36:08.95	0.0252
9:36:08.95	0.0084
9:36:09.99	0.1026
9:36:10.10	0.2161
9:36:10.32	0.1395
9:36:10.43	0.7219
9:36:11.20	0.0854
9:36:11.25	0.0252
9:36:11.31	0.0485
9:36:11.31	0.0371
9:36:11.36	0.2431
9:36:11.64	0.0585
9:36:11.69	0.0516
9:36:11.75	0.3271
9:36:12.08	0.2533
9:36:12.30	0.0297
9:36:12.30	0.0010
9:36:12.35	0.0425
9:36:12.41	0.4783
9:36:12.85	0.1303
9:36:13.01	0.0788
9:36:13.01	0.0224
9:36:13.12	0.0579
9:36:13.18	0.3816
9:36:13.56	0.3136
9:36:13.89	0.5178
9:36:14.38	0.4048
9:36:14.77	0.0332
9:36:14.82	0.1198
9:36:14.82	0.0232
9:36:14.99	0.1484
9:36:15.10	0.3460
9:36:15.48	0.0754
9:36:15.48	0.0386
9:36:15.59	0.0798
9:36:15.59	0.0203
9:36:15.70	0.1003
9:36:15.81	0.0653
9:36:15.87	0.9250
9:36:16.80	0.4965
9:36:17.30	0.2027
9:36:17.46	0.2006
9:36:17.68	0.0475
9:36:17.74	0.2082
9:36:17.95	0.1791
9:36:18.12	0.1431
9:36:18.28	0.1408
9:36:18.39	0.0761
9:36:18.50	0.2857
9:36:18.50	0.0026
9:36:18.78	0.0300
9:36:18.78	0.0247
9:36:18.83	0.2210
9:36:19.05	0.1438
9:36:19.05	0.0152
9:36:19.22	0.0661
9:36:19.27	0.5950
9:36:19.88	0.0493
9:36:19.93	0.4429
9:36:20.37	0.2050
9:36:20.59	0.0581
9:36:20.65	0.1836
9:36:20.81	0.1679
9:36:20.98	0.3279
9:36:21.31	0.1125
9:36:21.47	0.1994
9:36:21.47	0.0173
9:36:21.47	0.0096
9:36:21.47	0.0070
9:36:21.69	0.2714
9:36:21.96	0.2648
9:36:22.24	0.0690
9:36:22.29	0.5515
9:36:22.84	0.1380
9:36:23.01	0.2055
9:36:23.17	0.2675
9:36:23.45	0.1008
9:36:23.56	0.1368
9:36:23.56	0.0129
9:36:23.72	0.1065
9:36:23.72	0.0212
9:36:23.83	0.0403
9:36:23.83	0.0071
9:36:23.89	0.2368
9:36:24.11	0.1690
9:36:24.33	0.4954
9:36:24.82	0.2925
9:36:25.10	0.0917
9:36:25.10	0.0156
9:36:25.20	0.2761
9:36:25.48	0.1615
9:36:25.64	0.3256
9:36:25.97	0.1220
9:36:26.08	0.5834
9:36:26.08	0.0067
9:36:26.69	0.1179
9:36:26.80	0.0885
9:36:26.91	0.1818
9:36:27.07	0.0591
9:36:27.13	0.3575
9:36:27.51	0.2164
9:36:27.51	0.0359
9:36:27.73	0.6142
9:36:28.39	0.4149
9:36:28.39	0.0382
9:36:28.83	0.0672
9:36:28.88	0.5355
9:36:29.43	0.1452
9:36:29.60	0.1446
9:36:29.71	0.0925
9:36:29.82	0.1301
9:36:29.93	0.1148
9:36:30.04	0.0084
9:36:30.09	0.0522
9:36:30.15	0.2838
9:36:30.42	0.5746
9:36:30.97	0.1359
9:36:31.14	0.0533
9:36:31.19	0.2189
9:36:31.41	0.0507
9:36:31.47	0.0589
9:36:31.52	0.2587
9:36:31.80	0.0938
9:36:31.85	0.2397
9:36:32.13	0.1727
9:36:32.13	0.0217
9:36:32.13	0.0143
9:36:32.35	0.0853
9:36:32.40	0.1509
9:36:32.56	0.1104
9:36:32.67	0.0368
9:36:32.73	0.3075
9:36:33.00	0.1590
9:36:33.17	0.1480
9:36:33.33	0.1093
9:36:33.33	0.0283
9:36:33.44	0.1651
9:36:33.66	0.2224
9:36:33.88	0.1577
9:36:33.99	0.1551
9:36:34.16	0.0467
9:36:34.21	0.1645
9:36:34.38	0.1577
9:36:34.54	0.2436
9:36:34.82	0.1840
9:36:34.82	0.0283
9:36:34.82	0.0102
9:36:35.04	0.0655
9:36:35.09	0.2896
9:36:35.37	0.0252
9:36:35.42	0.1481
9:36:35.42	0.0340
9:36:35.59	0.1008
9:36:35.70	0.0518
9:36:35.75	0.3611
9:36:35.75	0.0064
9:36:36.14	0.0907
9:36:36.19	0.1656
9:36:36.35	0.0887
9:36:36.46	0.0736
9:36:36.46	0.0141
9:36:36.57	0.5893
9:36:36.57	0.0133
9:36:37.18	0.0812
9:36:37.23	0.2984
9:36:37.56	0.0755
9:36:37.62	0.1993
9:36:37.62	0.0190
9:36:37.84	0.0844
9:36:37.95	0.3024
9:36:38.22	0.0256
9:36:38.28	0.1596
9:36:38.44	0.1249
9:36:38.55	0.0467
9:36:38.61	0.3931
9:36:38.61	0.0342
9:36:39.05	0.1354
9:36:39.16	0.2540
9:36:39.43	0.5249
9:36:39.92	0.1871
