8:53:49.08	0.0542
8:53:49.14	0.1315
8:53:49.25	0.0361
8:53:49.30	0.6402
8:53:49.96	0.2053
8:53:50.18	0.3731
8:53:50.51	0.1396
8:53:50.68	0.1830
8:53:50.84	0.4440
8:53:51.28	0.5523
8:53:51.83	0.2004
8:53:52.05	0.1147
8:53:52.16	0.2754
8:53:52.43	0.1168
8:53:52.54	0.0721
8:53:52.65	0.3769
8:53:53.04	0.1221
8:53:53.15	0.4226
8:53:53.59	1.4555
8:53:55.01	0.0278
8:53:55.07	0.0968
8:53:55.12	0.0439
8:53:55.18	0.1329
8:53:55.34	0.1680
8:53:55.51	1.3800
8:53:55.51	0.0203
8:53:56.88	0.0974
8:53:56.99	0.8622
8:53:57.87	0.5940
8:53:58.47	0.1201
8:53:58.58	0.2015
8:53:58.80	0.2343
8:53:59.02	0.2503
8:53:59.30	0.4087
8:53:59.68	0.4650
8:54:00.12	0.1334
8:54:00.29	0.5018
8:54:00.78	0.1496
8:54:00.78	0.0134
8:54:00.95	0.6706
8:54:01.61	0.0182
8:54:01.66	0.6137
8:54:02.26	0.3766
8:54:02.65	0.5774
8:54:03.20	0.8683
8:54:04.08	0.7955
8:54:04.90	0.0735
8:54:04.96	0.1171
8:54:05.07	0.1356
8:54:05.23	1.0226
8:54:06.22	0.1032
8:54:06.33	0.6450
8:54:06.99	0.4847
8:54:07.48	0.5384
8:54:08.03	0.0343
8:54:08.03	0.0238
8:54:08.09	0.0449
8:54:08.14	0.0944
8:54:08.14	0.0221
8:54:08.25	0.0979
8:54:08.36	0.0766
8:54:08.42	0.3699
8:54:08.80	0.1515
8:54:08.97	0.0899
8:54:09.02	0.0374
8:54:09.08	0.0894
8:54:09.19	0.1709
8:54:09.19	0.0405
8:54:09.35	0.0320
8:54:09.40	0.1574
8:54:09.57	0.6232
8:54:10.17	0.0216
8:54:10.23	0.3626
8:54:10.56	0.1809
8:54:10.78	0.3492
8:54:11.11	0.5267
8:54:11.66	0.1139
8:54:11.77	0.3188
8:54:12.10	0.2595
8:54:12.32	0.3067
8:54:12.65	0.2767
8:54:12.92	0.8614
8:54:13.80	0.9840
8:54:14.79	0.8299
8:54:15.61	0.7109
8:54:16.33	0.7724
8:54:17.09	0.2776
8:54:17.37	0.9487
8:54:18.30	0.2253
8:54:18.52	1.6304
8:54:20.17	0.1992
8:54:20.39	0.0852
8:54:20.44	0.1284
8:54:20.61	0.0497
8:54:20.66	0.7594
8:54:21.43	0.5237
8:54:21.93	1.4271
8:54:23.36	0.1185
8:54:23.47	0.1915
8:54:23.69	0.0995
8:54:23.80	0.0989
8:54:23.85	0.5031
8:54:24.40	0.0598
8:54:24.45	0.0553
8:54:24.51	0.7446
8:54:25.22	0.0483
8:54:25.28	0.0194
8:54:25.33	1.0041
8:54:26.32	0.6591
8:54:26.32	0.0033
8:54:26.98	0.4110
8:54:27.42	0.0971
8:54:27.48	0.4691
8:54:27.97	0.0838
8:54:28.08	0.1775
8:54:28.24	0.1813
8:54:28.41	0.0514
8:54:28.46	0.7396
8:54:29.23	0.2393
8:54:29.45	0.4843
8:54:29.95	0.7557
8:54:30.72	0.3049
8:54:30.99	0.1950
8:54:31.21	0.2984
8:54:31.48	0.0941
8:54:31.59	0.6668
8:54:32.25	0.1851
8:54:32.42	0.0541
8:54:32.47	0.1357
8:54:32.64	0.1344
8:54:32.75	0.0566
8:54:32.86	0.3345
8:54:33.19	0.3898
8:54:33.57	0.0931
8:54:33.63	0.1423
8:54:33.79	0.3914
8:54:34.18	0.6375
8:54:34.84	0.1820
8:54:35.00	0.0739
8:54:35.11	1.0482
8:54:35.11	0.0147
8:54:36.15	0.5798
8:54:36.76	0.2575
8:54:36.76	0.0083
8:54:36.98	0.0642
8:54:37.09	0.1883
8:54:37.25	0.1258
8:54:37.36	0.5859
8:54:37.97	0.4222
8:54:38.41	1.1617
8:54:39.56	0.1255
8:54:39.67	1.0048
8:54:40.71	0.1533
8:54:40.71	0.0313
8:54:40.88	0.3500
8:54:41.21	1.2166
8:54:42.47	0.4080
8:54:42.85	1.1661
8:54:44.01	0.7835
8:54:44.83	0.6143
8:54:45.44	0.0515
8:54:45.49	0.3409
8:54:45.82	0.2866
8:54:46.10	0.6651
8:54:46.75	0.3613
8:54:47.14	1.2672
8:54:48.40	0.3230
8:54:48.40	0.0090
8:54:48.73	0.6298
8:54:49.39	0.0514
8:54:49.39	0.0224
8:54:49.45	0.5370
8:54:49.99	0.5677
8:54:50.54	0.1337
8:54:50.71	0.3149
8:54:50.98	0.0199
8:54:51.04	0.2427
8:54:51.26	0.0170
8:54:51.31	0.7222
8:54:52.03	0.0560
8:54:52.08	0.7331
8:54:52.80	0.5480
8:54:52.80	0.0112
8:54:53.35	0.1142
8:54:53.51	0.9006
8:54:54.39	0.2211
8:54:54.61	0.5268
8:54:55.16	0.0719
8:54:55.16	0.0360
8:54:55.16	0.0043
8:54:55.27	0.1184
8:54:55.38	0.8254
8:54:56.20	1.5328
8:54:57.74	0.2431
8:54:57.96	0.1005
8:54:58.07	0.1667
8:54:58.23	0.4057
8:54:58.67	0.2927
8:54:58.95	0.1438
8:54:59.11	0.3578
8:54:59.44	0.6691
8:55:00.10	0.5343
8:55:00.65	0.3138
8:55:00.98	0.1389
8:55:01.14	0.5551
8:55:01.69	0.7534
8:55:02.41	0.0082
8:55:02.46	0.1577
8:55:02.57	0.3996
8:55:03.01	0.2245
8:55:03.23	0.2896
8:55:03.51	0.1232
8:55:03.62	0.4625
8:55:04.11	1.0325
8:55:05.15	0.5307
8:55:05.65	0.0905
8:55:05.76	0.4732
8:55:06.25	0.3420
8:55:06.58	0.0774
8:55:06.64	0.0626
8:55:06.75	0.9823
8:55:06.75	0.0188
8:55:07.74	0.3445
8:55:08.07	0.0986
8:55:08.18	0.3051
8:55:08.50	0.6011
8:55:09.11	0.1803
8:55:09.27	0.1139
8:55:09.38	0.0808
8:55:09.44	1.1724
8:55:10.65	0.0601
8:55:10.70	0.4299
8:55:11.14	0.1010
8:55:11.25	0.0936
8:55:11.31	0.1575
8:55:11.47	0.0398
8:55:11.53	0.4494
8:55:11.96	0.5552
8:55:12.51	1.5256
8:55:14.05	0.0197
8:55:14.11	0.0653
8:55:14.16	0.0747
8:55:14.22	0.1682
8:55:14.38	0.7666
8:55:15.15	0.2570
8:55:15.43	0.0711
8:55:15.48	0.0598
8:55:15.54	0.3539
